"Latest: Time (s)","Latest: Pressure (kPa)"
9.21,197.502896346
9.2125,197.562828569
9.215,197.502896346
9.2175,197.502896346
9.22,197.502896346
9.2225,197.502896346
9.225,197.502896346
9.2275,197.502896346
9.23,197.502896346
9.2325,197.502896346
9.235,197.562828569
9.2375,197.562828569
9.24,197.502896346
9.2425,197.502896346
9.245,197.562828569
9.2475,197.562828569
9.25,197.502896346
9.2525,197.502896346
9.255,197.502896346
9.2575,197.502896346
9.26,197.502896346
9.2625,197.502896346
9.265,197.562828569
9.2675,197.502896346
9.27,197.502896346
9.2725,197.502896346
9.275,197.502896346
9.2775,197.562828569
9.28,197.502896346
9.2825,197.502896346
9.285,197.502896346
9.2875,197.502896346
9.29,197.502896346
9.2925,197.502896346
9.295,197.502896346
9.2975,197.502896346
9.3,197.502896346
9.3025,197.502896346
9.305,197.502896346
9.3075,197.502896346
9.31,197.562828569
9.3125,197.502896346
9.315,197.502896346
9.3175,197.502896346
9.32,197.502896346
9.3225,197.502896346
9.325,197.502896346
9.3275,197.502896346
9.33,197.502896346
9.3325,197.502896346
9.335,197.502896346
9.3375,197.502896346
9.34,197.502896346
9.3425,197.502896346
9.345,197.502896346
9.3475,197.502896346
9.35,197.502896346
9.3525,197.502896346
9.355,197.502896346
9.3575,197.502896346
9.36,197.502896346
9.3625,197.502896346
9.365,197.502896346
9.3675,197.502896346
9.37,197.502896346
9.3725,197.562828569
9.375,197.502896346
9.3775,197.502896346
9.38,197.502896346
9.3825,197.502896346
9.385,197.502896346
9.3875,197.502896346
9.39,197.502896346
9.3925,197.502896346
9.395,197.502896346
9.3975,197.502896346
9.4,197.502896346
9.4025,197.562828569
9.405,197.502896346
9.4075,197.502896346
9.41,197.562828569
9.4125,197.502896346
9.415,197.562828569
9.4175,197.502896346
9.42,197.502896346
9.4225,197.502896346
9.425,197.502896346
9.4275,197.502896346
9.43,197.502896346
9.4325,197.562828569
9.435,197.562828569
9.4375,197.502896346
9.44,197.502896346
9.4425,197.502896346
9.445,197.502896346
9.4475,197.502896346
9.45,197.562828569
9.4525,197.502896346
9.455,197.502896346
9.4575,197.502896346
9.46,197.502896346
9.4625,197.502896346
9.465,197.562828569
9.4675,197.502896346
9.47,197.502896346
9.4725,197.502896346
9.475,197.502896346
9.4775,197.502896346
9.48,197.502896346
9.4825,197.502896346
9.485,197.502896346
9.4875,197.562828569
9.49,197.562828569
9.4925,197.502896346
9.495,197.502896346
9.4975,197.562828569
9.5,197.502896346
9.5025,197.562828569
9.505,197.502896346
9.5075,197.562828569
9.51,197.562828569
9.5125,197.502896346
9.515,197.562828569
9.5175,197.562828569
9.52,197.502896346
9.5225,197.502896346
9.525,197.502896346
9.5275,197.502896346
9.53,197.562828569
9.5325,197.562828569
9.535,197.562828569
9.5375,197.562828569
9.54,197.502896346
9.5425,197.502896346
9.545,197.502896346
9.5475,197.502896346
9.55,197.562828569
9.5525,197.562828569
9.555,197.562828569
9.5575,197.502896346
9.56,197.562828569
9.5625,197.562828569
9.565,197.562828569
9.5675,197.562828569
9.57,197.562828569
9.5725,197.562828569
9.575,197.562828569
9.5775,197.562828569
9.58,197.502896346
9.5825,197.562828569
9.585,197.562828569
9.5875,197.562828569
9.59,197.562828569
9.5925,197.502896346
9.595,197.562828569
9.5975,197.562828569
9.6,197.562828569
9.6025,197.562828569
9.605,197.562828569
9.6075,197.502896346
9.61,197.562828569
9.6125,197.562828569
9.615,197.562828569
9.6175,197.562828569
9.62,197.562828569
9.6225,197.562828569
9.625,197.502896346
9.6275,197.562828569
9.63,197.562828569
9.6325,197.562828569
9.635,197.502896346
9.6375,197.562828569
9.64,197.562828569
9.6425,197.502896346
9.645,197.562828569
9.6475,197.562828569
9.65,197.562828569
9.6525,197.562828569
9.655,197.562828569
9.6575,197.562828569
9.66,197.562828569
9.6625,197.562828569
9.665,197.562828569
9.6675,197.502896346
9.67,197.562828569
9.6725,197.562828569
9.675,197.502896346
9.6775,197.562828569
9.68,197.562828569
9.6825,197.562828569
9.685,197.562828569
9.6875,197.562828569
9.69,197.502896346
9.6925,197.502896346
9.695,197.562828569
9.6975,197.502896346
9.7,197.562828569
9.7025,197.562828569
9.705,197.562828569
9.7075,197.502896346
9.71,197.502896346
9.7125,197.562828569
9.715,197.562828569
9.7175,197.562828569
9.72,197.562828569
9.7225,197.562828569
9.725,197.562828569
9.7275,197.562828569
9.73,197.562828569
9.7325,197.502896346
9.735,197.562828569
9.7375,197.562828569
9.74,197.562828569
9.7425,197.502896346
9.745,197.562828569
9.7475,197.562828569
9.75,197.562828569
9.7525,197.562828569
9.755,197.562828569
9.7575,197.562828569
9.76,197.562828569
9.7625,197.562828569
9.765,197.562828569
9.7675,197.562828569
9.77,197.562828569
9.7725,197.562828569
9.775,197.562828569
9.7775,197.562828569
9.78,197.562828569
9.7825,197.562828569
9.785,197.562828569
9.7875,197.562828569
9.79,197.562828569
9.7925,197.562828569
9.795,197.562828569
9.7975,197.502896346
9.8,197.562828569
9.8025,197.562828569
9.805,197.562828569
9.8075,197.502896346
9.81,197.562828569
9.8125,197.562828569
9.815,197.562828569
9.8175,197.562828569
9.82,197.562828569
9.8225,197.562828569
9.825,197.562828569
9.8275,197.562828569
9.83,197.562828569
9.8325,197.562828569
9.835,197.562828569
9.8375,197.502896346
9.84,197.562828569
9.8425,197.562828569
9.845,197.562828569
9.8475,197.562828569
9.85,197.562828569
9.8525,197.562828569
9.855,197.562828569
9.8575,197.562828569
9.86,197.562828569
9.8625,197.562828569
9.865,197.562828569
9.8675,197.562828569
9.87,197.562828569
9.8725,197.562828569
9.875,197.562828569
9.8775,197.562828569
9.88,197.562828569
9.8825,197.562828569
9.885,197.562828569
9.8875,197.562828569
9.89,197.562828569
9.8925,197.622760793
9.895,197.562828569
9.8975,197.562828569
9.9,197.562828569
9.9025,197.562828569
9.905,197.562828569
9.9075,197.502896346
9.91,197.562828569
9.9125,197.562828569
9.915,197.562828569
9.9175,197.502896346
9.92,197.562828569
9.9225,197.562828569
9.925,197.562828569
9.9275,197.562828569
9.93,197.562828569
9.9325,197.562828569
9.935,197.502896346
9.9375,197.562828569
9.94,197.562828569
9.9425,197.562828569
9.945,197.562828569
9.9475,197.562828569
9.95,197.502896346
9.9525,197.562828569
9.955,197.562828569
9.9575,197.562828569
9.96,197.562828569
9.9625,197.502896346
9.965,197.562828569
9.9675,197.502896346
9.97,197.562828569
9.9725,197.502896346
9.975,197.562828569
9.9775,197.562828569
9.98,197.562828569
9.9825,197.562828569
9.985,197.562828569
9.9875,197.562828569
9.99,197.502896346
9.9925,197.502896346
9.995,197.562828569
9.9975,197.562828569
10,197.502896346
10.0025,197.502896346
10.005,197.502896346
10.0075,197.562828569
10.01,197.562828569
10.0125,197.562828569
10.015,197.562828569
10.0175,197.562828569
10.02,197.502896346
10.0225,197.562828569
10.025,197.562828569
10.0275,197.562828569
10.03,197.562828569
10.0325,197.562828569
10.035,197.562828569
10.0375,197.562828569
10.04,197.562828569
10.0425,197.562828569
10.045,197.562828569
10.0475,197.562828569
10.05,197.562828569
10.0525,197.562828569
10.055,197.562828569
10.0575,197.562828569
10.06,197.562828569
10.0625,197.502896346
10.065,197.562828569
10.0675,197.562828569
10.07,197.562828569
10.0725,197.562828569
10.075,197.562828569
10.0775,197.562828569
10.08,197.562828569
10.0825,197.502896346
10.085,197.502896346
10.0875,197.562828569
10.09,197.562828569
10.0925,197.502896346
10.095,197.562828569
10.0975,197.562828569
10.1,197.562828569
10.1025,197.562828569
10.105,197.562828569
10.1075,197.502896346
10.11,197.562828569
10.1125,197.562828569
10.115,197.502896346
10.1175,197.562828569
10.12,197.562828569
10.1225,197.502896346
10.125,197.562828569
10.1275,197.502896346
10.13,197.562828569
10.1325,197.502896346
10.135,197.562828569
10.1375,197.562828569
10.14,197.562828569
10.1425,197.562828569
10.145,197.562828569
10.1475,197.502896346
10.15,197.562828569
10.1525,197.562828569
10.155,197.562828569
10.1575,197.562828569
10.16,197.562828569
10.1625,197.502896346
10.165,197.562828569
10.1675,197.562828569
10.17,197.562828569
10.1725,197.562828569
10.175,197.562828569
10.1775,197.502896346
10.18,197.562828569
10.1825,197.562828569
10.185,197.562828569
10.1875,197.562828569
10.19,197.502896346
10.1925,197.502896346
10.195,197.562828569
10.1975,197.562828569
10.2,197.562828569
10.2025,197.562828569
10.205,197.562828569
10.2075,197.562828569
10.21,197.562828569
10.2125,197.502896346
10.215,197.562828569
10.2175,197.562828569
10.22,197.562828569
10.2225,197.502896346
10.225,197.502896346
10.2275,197.562828569
10.23,197.562828569
10.2325,197.502896346
10.235,197.562828569
10.2375,197.562828569
10.24,197.562828569
10.2425,197.502896346
10.245,197.562828569
10.2475,197.562828569
10.25,197.502896346
10.2525,197.562828569
10.255,197.502896346
10.2575,197.562828569
10.26,197.562828569
10.2625,197.562828569
10.265,197.562828569
10.2675,197.562828569
10.27,197.562828569
10.2725,197.562828569
10.275,197.562828569
10.2775,197.562828569
10.28,197.562828569
10.2825,197.562828569
10.285,197.562828569
10.2875,197.562828569
10.29,197.562828569
10.2925,197.502896346
10.295,197.502896346
10.2975,197.562828569
10.3,197.562828569
10.3025,197.502896346
10.305,197.502896346
10.3075,197.502896346
10.31,197.562828569
10.3125,197.562828569
10.315,197.502896346
10.3175,197.562828569
10.32,197.562828569
10.3225,197.562828569
10.325,197.562828569
10.3275,197.562828569
10.33,197.562828569
10.3325,197.562828569
10.335,197.562828569
10.3375,197.562828569
10.34,197.562828569
10.3425,197.502896346
10.345,197.562828569
10.3475,197.502896346
10.35,197.562828569
10.3525,197.562828569
10.355,197.502896346
10.3575,197.502896346
10.36,197.562828569
10.3625,197.562828569
10.365,197.562828569
10.3675,197.502896346
10.37,197.562828569
10.3725,197.562828569
10.375,197.502896346
10.3775,197.562828569
10.38,197.502896346
10.3825,197.562828569
10.385,197.562828569
10.3875,197.562828569
10.39,197.562828569
10.3925,197.562828569
10.395,197.502896346
10.3975,197.562828569
10.4,197.502896346
10.4025,197.562828569
10.405,197.502896346
10.4075,197.562828569
10.41,197.502896346
10.4125,197.562828569
10.415,197.502896346
10.4175,197.502896346
10.42,197.502896346
10.4225,197.562828569
10.425,197.562828569
10.4275,197.502896346
10.43,197.502896346
10.4325,197.562828569
10.435,197.562828569
10.4375,197.502896346
10.44,197.562828569
10.4425,197.562828569
10.445,197.562828569
10.4475,197.562828569
10.45,197.562828569
10.4525,197.562828569
10.455,197.562828569
10.4575,197.562828569
10.46,197.562828569
10.4625,197.502896346
10.465,197.562828569
10.4675,197.562828569
10.47,197.502896346
10.4725,197.502896346
10.475,197.562828569
10.4775,197.562828569
10.48,197.562828569
10.4825,197.502896346
10.485,197.562828569
10.4875,197.562828569
10.49,197.562828569
10.4925,197.502896346
10.495,197.502896346
10.4975,197.562828569
10.5,197.562828569
10.5025,197.502896346
10.505,197.562828569
10.5075,197.502896346
10.51,197.562828569
10.5125,197.562828569
10.515,197.502896346
10.5175,197.562828569
10.52,197.562828569
10.5225,197.562828569
10.525,197.502896346
10.5275,197.502896346
10.53,197.562828569
10.5325,197.562828569
10.535,197.502896346
10.5375,197.562828569
10.54,197.562828569
10.5425,197.502896346
10.545,197.502896346
10.5475,197.502896346
10.55,197.562828569
10.5525,197.562828569
10.555,197.502896346
10.5575,197.562828569
10.56,197.502896346
10.5625,197.502896346
10.565,197.502896346
10.5675,197.562828569
10.57,197.562828569
10.5725,197.562828569
10.575,197.562828569
10.5775,197.562828569
10.58,197.562828569
10.5825,197.562828569
10.585,197.562828569
10.5875,197.562828569
10.59,197.562828569
10.5925,197.562828569
10.595,197.502896346
10.5975,197.502896346
10.6,197.502896346
10.6025,197.502896346
10.605,197.562828569
10.6075,197.562828569
10.61,197.502896346
10.6125,197.502896346
10.615,197.562828569
10.6175,197.502896346
10.62,197.502896346
10.6225,197.562828569
10.625,197.502896346
10.6275,197.502896346
10.63,197.502896346
10.6325,197.562828569
10.635,197.502896346
10.6375,197.562828569
10.64,197.502896346
10.6425,197.562828569
10.645,197.562828569
10.6475,197.562828569
10.65,197.562828569
10.6525,197.562828569
10.655,197.562828569
10.6575,197.562828569
10.66,197.502896346
10.6625,197.562828569
10.665,197.562828569
10.6675,197.562828569
10.67,197.562828569
10.6725,197.562828569
10.675,197.562828569
10.6775,197.562828569
10.68,197.562828569
10.6825,197.502896346
10.685,197.562828569
10.6875,197.502896346
10.69,197.502896346
10.6925,197.502896346
10.695,197.562828569
10.6975,197.562828569
10.7,197.562828569
10.7025,197.562828569
10.705,197.562828569
10.7075,197.562828569
10.71,197.562828569
10.7125,197.562828569
10.715,197.562828569
10.7175,197.562828569
10.72,197.502896346
10.7225,197.502896346
10.725,197.562828569
10.7275,197.562828569
10.73,197.562828569
10.7325,197.562828569
10.735,197.502896346
10.7375,197.562828569
10.74,197.562828569
10.7425,197.562828569
10.745,197.502896346
10.7475,197.562828569
10.75,197.562828569
10.7525,197.502896346
10.755,197.502896346
10.7575,197.502896346
10.76,197.502896346
10.7625,197.502896346
10.765,197.562828569
10.7675,197.502896346
10.77,197.562828569
10.7725,197.562828569
10.775,197.562828569
10.7775,197.502896346
10.78,197.562828569
10.7825,197.502896346
10.785,197.502896346
10.7875,197.562828569
10.79,197.562828569
10.7925,197.502896346
10.795,197.562828569
10.7975,197.562828569
10.8,197.562828569
10.8025,197.562828569
10.805,197.562828569
10.8075,197.502896346
10.81,197.562828569
10.8125,197.562828569
10.815,197.562828569
10.8175,197.562828569
10.82,197.562828569
10.8225,197.562828569
10.825,197.562828569
10.8275,197.562828569
10.83,197.562828569
10.8325,197.562828569
10.835,197.562828569
10.8375,197.562828569
10.84,197.502896346
10.8425,197.562828569
10.845,197.562828569
10.8475,197.562828569
10.85,197.562828569
10.8525,197.562828569
10.855,197.562828569
10.8575,197.562828569
10.86,197.562828569
10.8625,197.502896346
10.865,197.622760793
10.8675,197.562828569
10.87,197.502896346
10.8725,197.502896346
10.875,197.562828569
10.8775,197.502896346
10.88,197.502896346
10.8825,197.562828569
10.885,197.562828569
10.8875,197.562828569
10.89,197.562828569
10.8925,197.562828569
10.895,197.502896346
10.8975,197.562828569
10.9,197.562828569
10.9025,197.562828569
10.905,197.562828569
10.9075,197.562828569
10.91,197.502896346
10.9125,197.562828569
10.915,197.562828569
10.9175,197.562828569
10.92,197.562828569
10.9225,197.562828569
10.925,197.562828569
10.9275,197.562828569
10.93,197.562828569
10.9325,197.562828569
10.935,197.562828569
10.9375,197.562828569
10.94,197.562828569
10.9425,197.562828569
10.945,197.562828569
10.9475,197.562828569
10.95,197.562828569
10.9525,197.562828569
10.955,197.502896346
10.9575,197.562828569
10.96,197.562828569
10.9625,197.562828569
10.965,197.562828569
10.9675,197.562828569
10.97,197.562828569
10.9725,197.562828569
10.975,197.562828569
10.9775,197.502896346
10.98,197.502896346
10.9825,197.562828569
10.985,197.562828569
10.9875,197.502896346
10.99,197.562828569
10.9925,197.562828569
10.995,197.562828569
10.9975,197.562828569
11,197.562828569
11.0025,197.502896346
11.005,197.562828569
11.0075,197.562828569
11.01,197.562828569
11.0125,197.562828569
11.015,197.562828569
11.0175,197.562828569
11.02,197.502896346
11.0225,197.562828569
11.025,197.562828569
11.0275,197.502896346
11.03,197.562828569
11.0325,197.562828569
11.035,197.562828569
11.0375,197.502896346
11.04,197.502896346
11.0425,197.562828569
11.045,197.562828569
11.0475,197.502896346
11.05,197.562828569
11.0525,197.502896346
11.055,197.502896346
11.0575,197.562828569
11.06,197.562828569
11.0625,197.562828569
11.065,197.562828569
11.0675,197.562828569
11.07,197.502896346
11.0725,197.562828569
11.075,197.562828569
11.0775,197.562828569
11.08,197.562828569
11.0825,197.502896346
11.085,197.562828569
11.0875,197.562828569
11.09,197.562828569
11.0925,197.562828569
11.095,197.562828569
11.0975,197.562828569
11.1,197.502896346
11.1025,197.562828569
11.105,197.562828569
11.1075,197.562828569
11.11,197.562828569
11.1125,197.562828569
11.115,197.562828569
11.1175,197.562828569
11.12,197.562828569
11.1225,197.562828569
11.125,197.562828569
11.1275,197.562828569
11.13,197.562828569
11.1325,197.502896346
11.135,197.502896346
11.1375,197.562828569
11.14,197.502896346
11.1425,197.562828569
11.145,197.562828569
11.1475,197.562828569
11.15,197.562828569
11.1525,197.562828569
11.155,197.562828569
11.1575,197.502896346
11.16,197.562828569
11.1625,197.502896346
11.165,197.502896346
11.1675,197.562828569
11.17,197.562828569
11.1725,197.562828569
11.175,197.562828569
11.1775,197.502896346
11.18,197.502896346
11.1825,197.622760793
11.185,197.562828569
11.1875,197.562828569
11.19,197.502896346
11.1925,197.562828569
11.195,197.562828569
11.1975,197.502896346
11.2,197.502896346
11.2025,197.562828569
11.205,197.562828569
11.2075,197.562828569
11.21,197.502896346
11.2125,197.562828569
11.215,197.562828569
11.2175,197.562828569
11.22,197.562828569
11.2225,197.562828569
11.225,197.562828569
11.2275,197.562828569
11.23,197.502896346
11.2325,197.502896346
11.235,197.562828569
11.2375,197.562828569
11.24,197.562828569
11.2425,197.562828569
11.245,197.562828569
11.2475,197.562828569
11.25,197.502896346
11.2525,197.562828569
11.255,197.562828569
11.2575,197.562828569
11.26,197.562828569
11.2625,197.562828569
11.265,197.562828569
11.2675,197.562828569
11.27,197.562828569
11.2725,197.502896346
11.275,197.562828569
11.2775,197.622760793
11.28,197.562828569
11.2825,197.562828569
11.285,197.562828569
11.2875,197.562828569
11.29,197.562828569
11.2925,197.562828569
11.295,197.562828569
11.2975,197.562828569
11.3,197.562828569
11.3025,197.562828569
11.305,197.562828569
11.3075,197.562828569
11.31,197.562828569
11.3125,197.562828569
11.315,197.502896346
11.3175,197.562828569
11.32,197.562828569
11.3225,197.562828569
11.325,197.562828569
11.3275,197.502896346
11.33,197.562828569
11.3325,197.562828569
11.335,197.502896346
11.3375,197.502896346
11.34,197.562828569
11.3425,197.562828569
11.345,197.502896346
11.3475,197.562828569
11.35,197.562828569
11.3525,197.562828569
11.355,197.562828569
11.3575,197.562828569
11.36,197.562828569
11.3625,197.502896346
11.365,197.562828569
11.3675,197.562828569
11.37,197.562828569
11.3725,197.562828569
11.375,197.562828569
11.3775,197.502896346
11.38,197.502896346
11.3825,197.562828569
